Suburb,Rooms,Type,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Day,Month,Year,Price_ln
Williamstown,2,h,S,RT,8.0,3016.0,2.0,1.0,0.0,166.0,144.22205145826868,1986.0,Hobsons Bay,-37.8695,144.9009,Western Metropolitan,6380.0,10,12,2016,13.753635154246187
Williamstown,4,h,SP,Village,8.0,3016.0,4.0,3.0,2.0,321.0,287.0,1970.0,Hobsons Bay,-37.8623,144.8884,Western Metropolitan,6380.0,11,3,2017,14.457364444136669
Williamstown,4,h,S,Williams,8.0,3016.0,4.0,3.0,2.0,217.0,266.0,2003.0,Hobsons Bay,-37.8634,144.8796,Western Metropolitan,6380.0,12,11,2016,14.100689500197937
Williamstown,3,h,PI,Sweeney,8.0,3016.0,3.0,2.0,2.0,250.0,185.0,1970.0,Hobsons Bay,-37.8667,144.903,Western Metropolitan,6380.0,12,11,2016,13.825460888817442
Williamstown,3,h,S,Raine,8.0,3016.0,3.0,2.0,2.0,418.0,204.0,1995.0,Hobsons Bay,-37.8571,144.8767,Western Metropolitan,6380.0,13,8,2016,13.825460888817442
Williamstown,2,u,S,Williams,8.0,3016.0,2.0,1.0,2.0,0.0,144.22205145826868,1970.0,Hobsons Bay,-37.8536,144.899,Western Metropolitan,6380.0,14,5,2016,13.017002861746503
Williamstown,2,u,S,RT,8.0,3016.0,2.0,1.0,1.0,0.0,72.0,1980.0,Hobsons Bay,-37.8536,144.8981,Western Metropolitan,6380.0,14,5,2016,13.14900530835075
Williamstown,2,h,S,Jas,8.0,3016.0,2.0,1.0,0.0,240.0,144.22205145826868,1970.0,Hobsons Bay,-37.8544,144.8922,Western Metropolitan,6380.0,15,10,2016,13.815510557964274
Williamstown,2,u,S,Greg,8.0,3016.0,2.0,1.0,1.0,0.0,144.22205145826868,1970.0,Hobsons Bay,-37.857,144.891,Western Metropolitan,6380.0,15,10,2016,12.936033799212835
Williamstown,3,h,SP,Compton,8.0,3016.0,3.0,2.0,2.0,270.0,144.22205145826868,1970.0,Hobsons Bay,-37.8608,144.8803,Western Metropolitan,6380.0,16,4,2016,13.716794585025117
Williamstown,4,h,S,Greg,8.0,3016.0,3.0,2.0,2.0,466.0,160.0,1930.0,Hobsons Bay,-37.8621,144.8872,Western Metropolitan,6380.0,16,4,2016,14.406071149749119
Williamstown,4,h,SP,Raine&Horne,8.0,3016.0,4.0,1.0,1.0,307.0,150.0,1900.0,Hobsons Bay,-37.8525,144.8945,Western Metropolitan,6380.0,16,4,2016,13.934182087681773
Williamstown,3,t,SP,Sweeney,8.0,3016.0,3.0,2.0,1.0,233.0,194.0,2002.0,Hobsons Bay,-37.8573,144.8911,Western Metropolitan,6380.0,16,4,2016,13.748301808270824
Williamstown,2,h,SA,Hunter,8.0,3016.0,2.0,2.0,1.0,193.0,144.22205145826868,1970.0,Hobsons Bay,-37.858,144.9005,Western Metropolitan,6380.0,17,9,2016,13.704578997256993
Williamstown,2,u,SP,Williams,8.0,3016.0,2.0,1.0,1.0,0.0,49.0,1970.0,Hobsons Bay,-37.8504,144.8924,Western Metropolitan,6380.0,17,9,2016,12.834681304952548
Williamstown,3,h,S,Greg,8.0,3016.0,3.0,1.0,2.0,189.0,144.22205145826868,1970.0,Hobsons Bay,-37.8643,144.9043,Western Metropolitan,6380.0,18,3,2017,13.815510557964274
Williamstown,2,h,S,RT,8.0,3016.0,2.0,1.0,1.0,265.0,144.22205145826868,1970.0,Hobsons Bay,-37.853,144.8928,Western Metropolitan,6380.0,18,6,2016,13.55284624848778
Williamstown,3,h,S,Williams,8.0,3016.0,3.0,1.0,2.0,470.0,144.22205145826868,1970.0,Hobsons Bay,-37.8587,144.8871,Western Metropolitan,6380.0,19,11,2016,14.054527458434775
Williamstown,4,h,S,Village,8.0,3016.0,4.0,2.0,2.0,344.0,144.22205145826868,1970.0,Hobsons Bay,-37.8617,144.8799,Western Metropolitan,6380.0,19,11,2016,13.974222249119094
Williamstown,3,h,S,Sweeney,8.0,3016.0,3.0,1.0,1.0,477.0,144.22205145826868,1930.0,Hobsons Bay,-37.8516,144.8949,Western Metropolitan,6380.0,22,5,2016,14.122995257712235
Williamstown,4,h,S,Sweeney,8.0,3016.0,4.0,2.0,2.0,648.0,285.0,2011.0,Hobsons Bay,-37.8601,144.8879,Western Metropolitan,6380.0,22,5,2016,14.53335035111459
Williamstown,3,h,PI,Sweeney,8.0,3016.0,3.0,2.0,2.0,289.0,158.0,1970.0,Hobsons Bay,-37.8593,144.8881,Western Metropolitan,6380.0,22,5,2016,13.790192749979985
Williamstown,3,h,S,Sweeney,8.0,3016.0,3.0,2.0,1.0,185.0,139.0,1900.0,Hobsons Bay,-37.8664,144.9072,Western Metropolitan,6380.0,24,9,2016,14.085537695177335
Williamstown,4,t,SP,Gunn&Co,8.0,3016.0,4.0,1.0,2.0,0.0,144.22205145826868,1970.0,Hobsons Bay,-37.8519,144.8968,Western Metropolitan,6380.0,24,9,2016,13.62918097977278
Williamstown,2,u,S,RT,8.0,3016.0,2.0,1.0,1.0,0.0,61.0,1970.0,Hobsons Bay,-37.8563,144.8995,Western Metropolitan,6380.0,24,9,2016,13.105217218569358
Williamstown,2,u,SP,Greg,8.0,3016.0,2.0,1.0,1.0,0.0,60.0,1980.0,Hobsons Bay,-37.8612,144.8971,Western Metropolitan,6380.0,24,9,2016,13.213117740672793
Williamstown,3,t,S,Sweeney,8.0,3016.0,3.0,2.0,1.0,151.0,148.0,1970.0,Hobsons Bay,-37.8666,144.9058,Western Metropolitan,6380.0,25,2,2017,13.779883380321124
Williamstown,3,h,S,Williams,8.0,3016.0,3.0,2.0,2.0,204.0,144.22205145826868,1970.0,Hobsons Bay,-37.8551,144.8959,Western Metropolitan,6380.0,25,2,2017,14.048208322083296
Williamstown,3,h,S,Williams,8.0,3016.0,3.0,1.0,0.0,249.0,85.0,1910.0,Hobsons Bay,-37.86,144.895,Western Metropolitan,6380.0,25,2,2017,14.006130917572923
Williamstown,2,u,SP,Williams,8.0,3016.0,2.0,1.0,1.0,0.0,65.0,1980.0,Hobsons Bay,-37.8586,144.8937,Western Metropolitan,6380.0,25,2,2017,12.928778628331663
Williamstown,2,h,SP,Raine,8.0,3016.0,2.0,1.0,0.0,297.0,144.22205145826868,1970.0,Hobsons Bay,-37.8645,144.8977,Western Metropolitan,6380.0,25,2,2017,14.106312757752299
Williamstown,2,h,S,RT,8.0,3016.0,2.0,1.0,2.0,183.0,144.22205145826868,1970.0,Hobsons Bay,-37.8555,144.8952,Western Metropolitan,6380.0,25,2,2017,13.60602333309755
Williamstown,4,h,S,Greg,8.0,3016.0,4.0,2.0,2.0,265.0,197.0,2010.0,Hobsons Bay,-37.8656,144.9039,Western Metropolitan,6380.0,25,2,2017,14.304090572782945
Williamstown,2,h,S,Jas,8.0,3016.0,2.0,1.0,1.0,307.0,144.22205145826868,1970.0,Hobsons Bay,-37.855,144.8985,Western Metropolitan,6380.0,26,7,2016,13.732128949025222
Williamstown,3,h,SP,Gunn&Co,8.0,3016.0,3.0,2.0,1.0,189.0,144.22205145826868,1977.0,Hobsons Bay,-37.8605,144.8998,Western Metropolitan,6380.0,27,6,2016,13.77468856344402
Williamstown,3,h,S,Sweeney,8.0,3016.0,3.0,2.0,1.0,506.0,139.0,1910.0,Hobsons Bay,-37.8592,144.888,Western Metropolitan,6380.0,27,6,2016,14.209240409854017
Williamstown,4,h,PI,Sweeney,8.0,3016.0,4.0,2.0,2.0,369.0,250.0,1980.0,Hobsons Bay,-37.8576,144.8992,Western Metropolitan,6380.0,27,6,2016,14.077874822431765
Williamstown,4,h,S,Raine,8.0,3016.0,4.0,1.0,3.0,765.0,257.0,1880.0,Hobsons Bay,-37.8621,144.8999,Western Metropolitan,6380.0,27,11,2016,14.628660530918916
Williamstown,4,h,S,Sweeney,8.0,3016.0,4.0,2.0,0.0,199.0,242.0,1970.0,Hobsons Bay,-37.8615,144.9023,Western Metropolitan,6380.0,27,11,2016,14.436087045689384
Williamstown,3,h,SP,RT,8.0,3016.0,3.0,2.0,1.0,260.0,170.0,2016.0,Hobsons Bay,-37.8671,144.9001,Western Metropolitan,6380.0,27,11,2016,14.352003928478842
Williamstown,4,h,S,Sweeney,8.0,3016.0,4.0,3.0,3.0,500.0,278.0,2005.0,Hobsons Bay,-37.8638,144.8798,Western Metropolitan,6380.0,27,11,2016,14.707508597269385
Williamstown,1,u,S,Williams,8.0,3016.0,1.0,1.0,1.0,0.0,144.22205145826868,1970.0,Hobsons Bay,-37.8586,144.8933,Western Metropolitan,6380.0,28,5,2016,12.7098736543592
Williamstown North,2,t,VB,Village,8.9,3016.0,2.0,1.0,1.0,53.0,144.22205145826868,1970.0,Hobsons Bay,-37.8563,144.8782,Western Metropolitan,802.0,3,9,2016,13.122363377404328
Williamstown North,2,u,SP,Compton,8.9,3016.0,2.0,1.0,1.0,0.0,144.22205145826868,1970.0,Hobsons Bay,-37.8564,144.8864,Western Metropolitan,802.0,8,10,2016,12.89921982609012
Williamstown North,5,h,SP,Sweeney,8.9,3016.0,5.0,2.0,5.0,680.0,144.22205145826868,1970.0,Hobsons Bay,-37.8561,144.8859,Western Metropolitan,802.0,8,10,2016,14.15910026235435
Williamstown North,1,u,S,Williams,8.9,3016.0,1.0,1.0,1.0,0.0,144.22205145826868,1970.0,Hobsons Bay,-37.8571,144.8841,Western Metropolitan,802.0,10,9,2016,12.560244459250788
Williamstown North,2,u,SP,Williams,8.9,3016.0,2.0,1.0,1.0,0.0,144.22205145826868,1979.0,Hobsons Bay,-37.8573,144.8854,Western Metropolitan,802.0,11,3,2017,13.038981768465277
Williamstown North,4,h,SP,Sweeney,8.9,3016.0,4.0,1.0,3.0,468.0,139.0,1970.0,Hobsons Bay,-37.8559,144.8785,Western Metropolitan,802.0,13,8,2016,13.688812904918317
Williamstown North,2,u,PI,Greg,8.9,3016.0,2.0,1.0,1.0,0.0,64.0,1960.0,Hobsons Bay,-37.8564,144.8864,Western Metropolitan,802.0,18,6,2016,12.84792653170257
Williamstown North,4,h,SP,Williams,8.9,3016.0,4.0,3.0,4.0,672.0,297.0,1970.0,Hobsons Bay,-37.8536,144.8734,Western Metropolitan,802.0,19,11,2016,14.180153671552183
Williamstown North,2,u,S,Sweeney,8.9,3016.0,2.0,1.0,1.0,0.0,61.0,1970.0,Hobsons Bay,-37.8571,144.8841,Western Metropolitan,802.0,24,9,2016,12.814478597635029
Williamstown North,3,h,SP,Raine,8.9,3016.0,3.0,1.0,1.0,311.0,126.0,1920.0,Hobsons Bay,-37.8546,144.8762,Western Metropolitan,802.0,27,11,2016,14.018451401960965
Windsor,2,u,VB,Jellis,5.1,3181.0,2.0,2.0,1.0,0.0,78.0,2012.0,Port Phillip,-37.8558,144.9903,Southern Metropolitan,4380.0,3,9,2016,13.270783382522602
Windsor,3,h,VB,Marshall,5.1,3181.0,3.0,1.0,2.0,361.0,144.22205145826868,1970.0,Stonnington,-37.8546,144.9865,Southern Metropolitan,4380.0,3,12,2016,14.430696197054507
Windsor,3,u,S,Marshall,5.1,3181.0,3.0,1.0,1.0,0.0,144.22205145826868,1970.0,Stonnington,-37.8565,144.998,Southern Metropolitan,4380.0,3,12,2016,13.623138665316818
Windsor,3,h,S,Marshall,5.1,3181.0,3.0,1.0,4.0,440.0,144.0,1895.0,Stonnington,-37.8528,144.9994,Southern Metropolitan,4380.0,4,3,2017,14.649288868263964
Windsor,2,h,S,Marshall,5.1,3181.0,2.0,1.0,2.0,118.0,144.22205145826868,1993.0,Stonnington,-37.855,144.9961,Southern Metropolitan,4380.0,4,3,2017,13.85952744338105
Windsor,4,h,PI,Marshall,5.1,3181.0,4.0,2.0,1.0,321.0,144.22205145826868,1970.0,Stonnington,-37.8559,144.9948,Southern Metropolitan,4380.0,4,3,2017,14.53335035111459
Windsor,2,u,S,Hodges,5.1,3181.0,2.0,1.0,1.0,598.0,75.0,1940.0,Stonnington,-37.8564,144.9971,Southern Metropolitan,4380.0,4,3,2017,13.322852238153732
Windsor,2,u,S,hockingstuart,5.1,3181.0,2.0,1.0,1.0,1043.0,144.22205145826868,1970.0,Stonnington,-37.8581,144.9972,Southern Metropolitan,4380.0,6,8,2016,13.304684934198283
Windsor,2,u,S,Fletchers,5.1,3181.0,2.0,1.0,1.0,0.0,92.0,1930.0,Port Phillip,-37.8577,145.0002,Southern Metropolitan,4380.0,7,5,2016,13.592367006650065
Windsor,1,u,VB,Gary,5.1,3181.0,1.0,1.0,1.0,0.0,44.0,1970.0,Port Phillip,-37.8564,145.0016,Southern Metropolitan,4380.0,7,5,2016,12.524526376648708
Windsor,2,h,S,Marshall,5.1,3181.0,2.0,1.0,0.0,153.0,144.22205145826868,1970.0,Stonnington,-37.8535,144.9952,Southern Metropolitan,4380.0,7,11,2016,14.09692301740246
Windsor,3,h,S,Biggin,5.1,3181.0,3.0,2.0,1.0,138.0,147.0,2000.0,Stonnington,-37.8556,144.995,Southern Metropolitan,4380.0,7,11,2016,14.247292974389811
Windsor,3,h,S,Paul,5.1,3181.0,3.0,1.0,2.0,317.0,112.0,1900.0,Port Phillip,-37.856,144.9891,Southern Metropolitan,4380.0,10,9,2016,14.130321297804308
Windsor,1,u,S,Fletchers,5.1,3181.0,1.0,1.0,1.0,0.0,144.22205145826868,1970.0,Stonnington,-37.8574,145.0,Southern Metropolitan,4380.0,10,12,2016,12.826649133255284
Windsor,1,u,S,Beller,5.1,3181.0,1.0,1.0,1.0,0.0,144.22205145826868,1970.0,Stonnington,-37.8533,144.9986,Southern Metropolitan,4380.0,10,12,2016,12.929991484756872
Windsor,1,u,S,Marshall,5.1,3181.0,1.0,1.0,1.0,0.0,46.0,1974.0,Stonnington,-37.8568,145.0004,Southern Metropolitan,4380.0,11,2,2017,13.021437458814368
Windsor,2,u,PI,hockingstuart,5.1,3181.0,2.0,1.0,1.0,1057.0,144.22205145826868,1970.0,Stonnington,-37.8552,145.0005,Southern Metropolitan,4380.0,13,8,2016,13.017002861746503
Windsor,1,u,VB,Ray,5.1,3181.0,1.0,1.0,1.0,0.0,144.22205145826868,2010.0,Port Phillip,-37.8584,144.9994,Southern Metropolitan,4380.0,15,10,2016,12.611537753638338
Windsor,2,u,PI,Biggin,5.1,3181.0,2.0,1.0,1.0,0.0,144.22205145826868,1970.0,Stonnington,-37.8573,144.9987,Southern Metropolitan,4380.0,15,10,2016,13.16158409055761
Windsor,2,u,S,Thomson,5.1,3181.0,2.0,2.0,1.0,0.0,144.22205145826868,1970.0,Port Phillip,-37.8554,144.9982,Southern Metropolitan,4380.0,16,7,2016,13.38472764187182
Windsor,1,u,PI,Noel,5.1,3181.0,1.0,1.0,1.0,0.0,51.0,2005.0,Port Phillip,-37.8571,144.9979,Southern Metropolitan,4380.0,16,7,2016,13.124361380067002
Windsor,2,u,VB,hockingstuart,5.1,3181.0,2.0,1.0,1.0,0.0,71.0,1970.0,Port Phillip,-37.8555,145.0018,Southern Metropolitan,4380.0,16,7,2016,12.84792653170257
Windsor,2,h,PI,Marshall,5.1,3181.0,2.0,2.0,2.0,521.0,122.0,2000.0,Stonnington,-37.8543,144.9939,Southern Metropolitan,4380.0,18,3,2017,13.978479386242414
Windsor,4,h,S,Biggin,5.1,3181.0,4.0,1.0,1.0,230.0,144.22205145826868,1970.0,Stonnington,-37.8549,144.9948,Southern Metropolitan,4380.0,18,3,2017,14.288634314546254
Windsor,2,u,S,Biggin,5.1,3181.0,2.0,1.0,1.0,0.0,83.0,1970.0,Port Phillip,-37.8559,144.999,Southern Metropolitan,4380.0,18,6,2016,13.304684934198283
Windsor,2,h,S,Jellis,5.1,3181.0,2.0,1.0,2.0,0.0,96.0,1928.0,Stonnington,-37.8518,144.9868,Southern Metropolitan,4380.0,19,11,2016,14.22097566607244
Windsor,3,u,S,hockingstuart,5.1,3181.0,3.0,2.0,2.0,0.0,112.0,2000.0,Stonnington,-37.8526,144.9977,Southern Metropolitan,4380.0,19,11,2016,13.62918097977278
Windsor,2,u,SP,Jellis,5.1,3181.0,2.0,2.0,1.0,0.0,111.0,2007.0,Port Phillip,-37.8563,144.9916,Southern Metropolitan,4380.0,19,11,2016,13.997832114758229
Windsor,1,u,VB,Beller,5.1,3181.0,1.0,1.0,1.0,705.0,144.22205145826868,1970.0,Stonnington,-37.8556,144.9977,Southern Metropolitan,4380.0,19,11,2016,12.611537753638338
Windsor,1,u,VB,hockingstuart,5.1,3181.0,1.0,1.0,1.0,706.0,144.22205145826868,1970.0,Port Phillip,-37.8556,144.9977,Southern Metropolitan,4380.0,22,5,2016,12.89921982609012
Windsor,2,u,S,Beller,5.1,3181.0,2.0,1.0,1.0,0.0,144.22205145826868,1963.0,Port Phillip,-37.8572,144.9974,Southern Metropolitan,4380.0,22,8,2016,13.34230179776959
Windsor,2,u,SP,hockingstuart,5.1,3181.0,2.0,1.0,1.0,1452.0,96.0,1970.0,Stonnington,-37.8554,145.0018,Southern Metropolitan,4380.0,24,9,2016,13.304684934198283
Windsor,2,h,PI,Marshall,5.1,3181.0,2.0,1.0,0.0,140.0,144.22205145826868,1970.0,Port Phillip,-37.8547,144.9959,Southern Metropolitan,4380.0,25,2,2017,14.09692301740246
Windsor,2,u,S,hockingstuart,5.1,3181.0,2.0,1.0,1.0,0.0,144.22205145826868,1970.0,Port Phillip,-37.8533,144.9881,Southern Metropolitan,4380.0,26,7,2016,13.15773052124162
Windsor,3,h,S,Marshall,5.1,3181.0,3.0,2.0,1.0,322.0,144.22205145826868,1970.0,Stonnington,-37.8547,144.9995,Southern Metropolitan,4380.0,27,6,2016,14.677556274986033
Windsor,2,h,S,Kay,5.1,3181.0,2.0,1.0,2.0,181.0,144.22205145826868,1970.0,Stonnington,-37.8549,145.0006,Southern Metropolitan,4380.0,27,11,2016,14.115615150414612
Windsor,2,u,VB,McGrath,5.1,3181.0,2.0,1.0,1.0,0.0,144.22205145826868,2014.0,Port Phillip,-37.8574,145.0006,Southern Metropolitan,4380.0,28,5,2016,13.38472764187182
Windsor,3,h,S,Biggin,5.1,3181.0,3.0,1.0,1.0,116.0,144.22205145826868,1970.0,Stonnington,-37.8533,144.9913,Southern Metropolitan,4380.0,28,5,2016,13.997832114758229
Windsor,3,h,S,Jellis,5.1,3181.0,3.0,1.0,0.0,365.0,144.22205145826868,1970.0,Port Phillip,-37.8554,145.0001,Southern Metropolitan,4380.0,28,5,2016,14.093142294562554
Windsor,2,u,S,Biggin,5.1,3181.0,2.0,1.0,1.0,0.0,144.22205145826868,1970.0,Stonnington,-37.8565,145.0011,Southern Metropolitan,4380.0,28,5,2016,13.270783382522602
Windsor,2,u,PI,Kay,5.1,3181.0,2.0,1.0,1.0,0.0,144.22205145826868,1990.0,Port Phillip,-37.8585,145.0004,Southern Metropolitan,4380.0,28,8,2016,13.226723392728571
Windsor,2,u,S,Beller,5.1,3181.0,2.0,1.0,1.0,0.0,66.0,1985.0,Port Phillip,-37.8552,145.0005,Southern Metropolitan,4380.0,28,8,2016,13.068962600677214
Windsor,2,h,S,Jellis,5.1,3181.0,2.0,1.0,1.0,157.0,101.0,1900.0,Port Phillip,-37.8522,144.986,Southern Metropolitan,4380.0,28,8,2016,14.115615150414612
Windsor,3,h,S,Marshall,5.1,3181.0,3.0,3.0,1.0,143.0,89.0,1890.0,Stonnington,-37.8525,144.9881,Southern Metropolitan,4380.0,28,8,2016,14.462613800022813
Yallambie,4,h,S,Barry,15.0,3085.0,4.0,1.0,1.0,530.0,144.22205145826868,1970.0,Banyule,-37.7251,145.1053,Northern Metropolitan,1369.0,3,9,2016,13.458835614025542
Yallambie,4,h,S,Barry,15.0,3085.0,4.0,3.0,1.0,531.0,237.0,1990.0,Banyule,-37.7198,145.1034,Northern Metropolitan,1369.0,4,3,2017,13.726679344257658
Yallambie,3,h,S,Buckingham,15.0,3085.0,3.0,2.0,2.0,568.0,173.0,1975.0,Banyule,-37.7216,145.1066,Northern Metropolitan,1369.0,10,12,2016,13.604789526648622
Yallambie,3,h,S,Barry,15.0,3085.0,3.0,2.0,1.0,536.0,154.0,1975.0,Banyule,-37.7233,145.1045,Northern Metropolitan,1369.0,11,2,2017,13.531820506782031
Yallambie,3,h,S,Ray,15.0,3085.0,3.0,2.0,2.0,586.0,140.0,1970.0,Banyule,-37.7279,145.1017,Northern Metropolitan,1369.0,13,8,2016,13.308842944346948
Yallambie,3,h,S,Barry,15.0,3085.0,3.0,1.0,1.0,614.0,117.0,1978.0,Banyule,-37.7305,145.08100000000005,Northern Metropolitan,1369.0,15,10,2016,13.517104522149518
Yallambie,4,h,S,Fletchers,15.0,3085.0,4.0,2.0,2.0,551.0,150.0,1997.0,Banyule,-37.7302,145.0883,Northern Metropolitan,1369.0,15,10,2016,13.76737018263634
Yallambie,4,h,S,Barry,15.0,3085.0,4.0,2.0,2.0,761.0,144.22205145826868,1970.0,Banyule,-37.7218,145.108,Northern Metropolitan,1369.0,16,7,2016,13.641157170819497
Yallambie,3,h,S,hockingstuart,15.0,3085.0,3.0,1.0,1.0,706.0,129.0,1970.0,Banyule,-37.731,145.0811,Northern Metropolitan,1369.0,17,9,2016,13.38472764187182
Yallambie,4,h,S,Barry,15.0,3085.0,4.0,2.0,1.0,592.0,144.22205145826868,1970.0,Banyule,-37.728,145.1017,Northern Metropolitan,1369.0,18,3,2017,13.583578500616985
Yallambie,3,h,S,hockingstuart,15.0,3085.0,3.0,2.0,2.0,566.0,156.0,1991.0,Banyule,-37.7195,145.1034,Northern Metropolitan,1369.0,18,6,2016,13.502168738731916
Yallambie,3,h,S,Miles,15.0,3085.0,3.0,1.0,1.0,616.0,115.0,1960.0,Banyule,-37.7306,145.0854,Northern Metropolitan,1369.0,19,11,2016,13.473020249017498
Yallambie,3,h,S,Buckingham,15.0,3085.0,4.0,2.0,4.0,535.0,144.22205145826868,1970.0,Banyule,-37.7225,145.1037,Northern Metropolitan,1369.0,24,9,2016,13.487006490992238
Yallambie,3,h,S,Barry,15.0,3085.0,3.0,2.0,2.0,555.0,144.22205145826868,1978.0,Banyule,-37.7214,145.1034,Northern Metropolitan,1369.0,25,2,2017,13.487006490992238
Yallambie,3,h,S,Buckingham,15.0,3085.0,3.0,2.0,2.0,587.0,232.0,1994.0,Banyule,-37.72,145.1014,Northern Metropolitan,1369.0,26,7,2016,13.74937075545973
Yallambie,3,h,S,Darren,15.0,3085.0,3.0,2.0,2.0,660.0,144.22205145826868,1970.0,Banyule,-37.7285,145.0845,Northern Metropolitan,1369.0,27,11,2016,13.592367006650065
Yallambie,3,h,S,Barry,15.0,3085.0,3.0,1.0,1.0,687.0,122.0,1978.0,Banyule,-37.7303,145.0823,Northern Metropolitan,1369.0,28,8,2016,13.488394416267086
Yarraville,3,h,S,Jas,7.0,3013.0,3.0,2.0,1.0,448.0,147.0,1940.0,Maribyrnong,-37.8228,144.8799,Western Metropolitan,6543.0,3,9,2016,13.815510557964274
Yarraville,2,h,SP,Village,7.0,3013.0,3.0,1.0,2.0,471.0,103.0,1950.0,Maribyrnong,-37.8149,144.8707,Western Metropolitan,6543.0,3,9,2016,13.698976741708323
Yarraville,2,h,SP,Jas,7.0,3013.0,2.0,1.0,1.0,134.0,144.22205145826868,1970.0,Maribyrnong,-37.8176,144.8911,Western Metropolitan,6543.0,3,9,2016,13.541073712262515
Yarraville,3,h,S,Village,7.0,3013.0,3.0,1.0,0.0,191.0,105.0,1910.0,Maribyrnong,-37.8175,144.8879,Western Metropolitan,6543.0,3,9,2016,13.968231644981937
Yarraville,4,h,S,Village,7.0,3013.0,4.0,2.0,2.0,427.0,233.0,2010.0,Maribyrnong,-37.8187,144.8771,Western Metropolitan,6543.0,3,12,2016,14.253765488895429
Yarraville,3,h,VB,Jas,7.0,3013.0,3.0,1.0,2.0,323.0,139.0,1960.0,Maribyrnong,-37.8108,144.8899,Western Metropolitan,6543.0,3,12,2016,13.554145793829866
Yarraville,3,h,S,Jas,7.0,3013.0,3.0,2.0,2.0,428.0,100.0,1965.0,Maribyrnong,-37.8167,144.8965,Western Metropolitan,6543.0,3,12,2016,13.67739725583464
Yarraville,3,h,S,Village,7.0,3013.0,3.0,2.0,2.0,213.0,120.0,2004.0,Maribyrnong,-37.8175,144.8964,Western Metropolitan,6543.0,3,12,2016,13.567049198665774
Yarraville,2,t,VB,Jas,7.0,3013.0,2.0,1.0,1.0,0.0,2.0,1980.0,Maribyrnong,-37.8113,144.8955,Western Metropolitan,6543.0,3,12,2016,13.38472764187182
Yarraville,3,h,SP,Jas,7.0,3013.0,2.0,1.0,1.0,138.0,82.0,1890.0,Maribyrnong,-37.82,144.891,Western Metropolitan,6543.0,3,12,2016,13.554145793829866
Yarraville,2,h,S,hockingstuart,7.0,3013.0,2.0,1.0,0.0,166.0,144.22205145826868,1920.0,Maribyrnong,-37.8209,144.8913,Western Metropolitan,6543.0,4,2,2016,13.698976741708323
Yarraville,3,h,S,Sweeney,7.0,3013.0,3.0,1.0,1.0,503.0,144.22205145826868,1970.0,Maribyrnong,-37.8159,144.8626,Western Metropolitan,6543.0,4,3,2017,13.77468856344402
Yarraville,4,h,SP,Jas,7.0,3013.0,4.0,2.0,2.0,244.0,206.0,2011.0,Maribyrnong,-37.8139,144.8741,Western Metropolitan,6543.0,4,3,2017,14.026581528044215
Yarraville,3,t,PI,Jas,7.0,3013.0,3.0,2.0,2.0,152.0,144.22205145826868,1970.0,Maribyrnong,-37.8228,144.8833,Western Metropolitan,6543.0,4,3,2017,13.415032991367148
Yarraville,2,h,S,Village,7.0,3013.0,2.0,2.0,1.0,159.0,144.22205145826868,1970.0,Maribyrnong,-37.8154,144.8917,Western Metropolitan,6543.0,4,3,2017,13.77468856344402
Yarraville,2,h,VB,Village,7.0,3013.0,2.0,1.0,1.0,220.0,105.0,1910.0,Maribyrnong,-37.8115,144.8875,Western Metropolitan,6543.0,4,3,2017,13.815510557964274
Yarraville,2,h,S,Chisholm,7.0,3013.0,2.0,1.0,0.0,164.0,144.22205145826868,1970.0,Maribyrnong,-37.8198,144.8839,Western Metropolitan,6543.0,4,3,2017,13.473020249017498
Yarraville,3,h,S,Jas,7.0,3013.0,3.0,2.0,2.0,473.0,171.0,1920.0,Maribyrnong,-37.8217,144.8842,Western Metropolitan,6543.0,4,3,2017,14.093142294562554
Yarraville,3,h,VB,Village,7.0,3013.0,3.0,2.0,0.0,214.0,129.0,1910.0,Maribyrnong,-37.8175,144.8929,Western Metropolitan,6543.0,4,3,2017,13.9108207377686
Yarraville,2,u,S,hockingstuart,7.0,3013.0,2.0,1.0,1.0,1555.0,92.0,2013.0,Maribyrnong,-37.8156,144.8943,Western Metropolitan,6543.0,4,3,2017,13.569610019527449
Yarraville,3,h,S,Douglas,7.0,3013.0,3.0,1.0,1.0,442.0,144.22205145826868,1970.0,Maribyrnong,-37.8182,144.8727,Western Metropolitan,6543.0,4,3,2017,13.744014556259204
Yarraville,3,h,S,Village,7.0,3013.0,3.0,3.0,2.0,197.0,109.0,2013.0,Maribyrnong,-37.8197,144.8875,Western Metropolitan,6543.0,4,6,2016,13.721199878493033
Yarraville,2,h,SP,Jas,7.0,3013.0,2.0,1.0,1.0,188.0,144.22205145826868,1970.0,Maribyrnong,-37.8184,144.8809,Western Metropolitan,6543.0,4,6,2016,13.58735446482652
Yarraville,2,h,S,Greg,7.0,3013.0,2.0,1.0,1.0,261.0,100.0,1880.0,Maribyrnong,-37.8157,144.887,Western Metropolitan,6543.0,4,6,2016,13.66002565512388
Yarraville,3,h,VB,Village,7.0,3013.0,3.0,1.0,1.0,477.0,120.0,1960.0,Maribyrnong,-37.8186,144.8736,Western Metropolitan,6543.0,4,6,2016,13.415032991367148
